x1,x2,R
0.1576191836986369,0.16374012727815893,0
0.2410613946490685,0.3161974027576596,0
0.20776620394784323,0.2261395811681856,0
0.27749159924263117,0.2240379487688663,0
0.1438357524898118,0.24977657152347216,0
0.17378702827217857,0.10889335057753848,0
0.1686313477494274,0.2831289429936215,0
0.08291880414943052,0.1939388570771632,0
0.2236896221651661,0.253638449379297,0
0.22088442177439116,0.11425142135678758,0
0.2004090765313969,0.07569929871871486,0
0.18123302932998822,0.2654311726420023,0
0.08677034063596686,0.23011276208780135,0
0.1663483741787713,0.12783587565139917,0
0.17258283867785845,0.13042695349802447,0
0.1358178184622705,0.29003478275318156,0
0.1870971430667193,0.10484704857061378,0
0.23232406854516308,0.3314138362604771,0
0.35089487209684245,0.1279503412281705,0
0.21396622502654714,0.25107135404867065,0
0.22060403125782113,0.17371052194008124,0
0.19404432673870664,0.24825499448658747,0
0.04649830277607669,0.1564708798308646,0
0.19787888996406267,0.18697656751421649,0
0.20481841679528212,0.2032735340316577,0
0.3970593689988229,0.1198250035374822,0
0.18461112281751021,0.25926594763361005,0
0.224123787386689,0.1589429146822732,0
0.19722305842358054,0.18171200677279853,0
0.10650575699043745,0.12045205003131904,0
0.29142582516120163,0.0,0
0.2601546426149419,0.1847177789919865,0
0.2632825557634438,0.3930092337290333,0
0.12724900361642089,0.26276834303184193,0
0.31222354487488796,0.19845916962124843,0
0.08785191497661754,0.1789687336633386,0
0.24694856750402164,0.20179727142496373,0
0.3752364500647983,0.24376952921401682,0
0.12075709398954494,0.10553497477529242,0
0.15469618163177826,0.28914573557350975,0
0.2079721092070113,0.25723050523529956,0
0.15972194767070408,0.25745485805663476,0
0.0759469255147094,0.2350780591047782,0
0.2054850379844822,0.2015693326155192,0
0.11501570290191161,0.2538288988773456,0
0.23788739445081453,0.24734513069931024,0
0.12644606126129573,0.17167674312471812,0
0.3239947524014032,0.15411185816824793,0
0.13733973661310103,0.20814850362095894,0
0.17423507870354596,0.323921612119615,0
0.2650813773895736,0.10087143394768794,0
0.1015308546852836,0.0825979787398048,0
0.21819679476833037,0.21318086729892136,0
0.30457142034259427,0.20407101614848144,0
0.0714013412351018,0.21386733314963266,0
0.21477070868258435,0.21951625583268003,0
0.2207906235398739,0.1821438196292156,0
0.2625458297421848,0.3191890750881666,0
0.10104394312975346,0.07192768172187876,0
0.09436347095325791,0.13372023801758032,0
0.2417553252493518,0.19173961918807622,0
0.2237587738586549,0.06854489510766665,0
0.22003942802767015,0.18593164764543432,0
0.22771585675975808,0.33291761325824143,0
0.14559802227372073,0.20167091906367696,0
0.2185802957728803,0.21845607245749468,0
0.2234457978638945,0.09918681878619359,0
0.14285188655789058,0.1506910873568418,0
0.3492619608915805,0.16998428957408504,0
0.237906633672943,0.1745827922595013,0
0.10469572022378812,0.3025315036003015,0
0.25252428869070637,0.24461528485800998,0
0.12202546638181429,0.11108336344503746,0
0.2629667682993962,0.2197203822745604,0
0.29268764632059235,0.23985773987974282,0
0.13434541453186316,0.29121192308170135,0
0.27707009033954577,0.3264432549254699,0
0.2330224741549199,0.11879246465377052,0
0.2657648127995592,0.13513139910317296,0
0.35174343861231583,0.0993937712868307,0
0.18036895071977038,0.1812784112714415,0
0.13970110685140083,0.23730866995570674,0
0.12883884562995815,0.2789867613271282,0
0.13473517720276496,0.1939239181085982,0
0.19383186324687168,0.1744121981396125,0
0.2272921579853315,0.21214063937989924,0
0.22213526394640154,0.13318856786959818,0
0.2661746599228819,0.36716309773558187,0
0.20104015135023257,0.07138711783055532,0
0.31628272617258535,0.21477924631165796,0
0.17882745334096353,0.36188849753837116,0
0.4176135333271695,0.20054398756479982,0
0.2500533878212005,0.18479687719988044,0
0.1314273954866974,0.17140436617516583,0
0.11432860015511102,0.18556866545900738,0
0.23859779321945485,0.3098278779741224,0
0.18212297717393194,0.023051047093639462,0
0.25712003952736734,0.322674696103706,0
0.2378590099658836,0.08608342780398841,0
0.1941736869874502,0.17866781366124682,0
0.13225650255452762,0.16566044637610705,0
0.07881222202513084,0.24708426158165758,0
0.16427880383463833,0.0721500518493002,0
0.2685119035458778,0.23697381328655545,0
0.21712749953041632,0.3619447698629482,0
0.10034089770304097,0.09094607963257517,0
0.21385447406809457,0.21517649340883166,0
0.23082539037830696,0.14704142577627127,0
0.12929140510390938,0.23407097649544287,0
0.21229800847564223,0.20153182219326018,0
0.20465669747568,0.14868104727645523,0
0.10856237617355016,0.23902978278968592,0
0.22862298882786267,0.34434784878293945,0
0.24486276210945876,0.18472769666181613,0
0.2866440994540222,0.25758063537185455,0
0.28430416416279225,0.0965381633703069,0
0.08978645056343272,0.1234850898545593,0
0.12497399680679018,0.2377925022304302,0
0.2412028213766928,0.3187292822828772,0
0.24110287607297673,0.2284490679028528,0
0.24120381490448384,0.17495535755814767,0
0.5082185192523777,0.19994331243386834,0
0.24567124085545336,0.09996738128242261,0
0.29084525121444793,0.24836122610842934,0
0.2763201410794562,0.27058664498587276,0
0.25211130010446386,0.16383277337335359,0
0.17477846042877238,0.1623966281792399,0
0.26071753763946137,0.22127025837216388,0
0.13817398283699425,0.16506242111675237,0
0.1810545114607993,0.19470939082993421,0
0.16117091617367174,0.36797774313332127,0
0.2065499311509058,0.18023794394032028,0
0.3851726853338807,0.17133278783830222,0
0.05061878459266014,0.14819665554918726,0
0.2549008152299611,0.259535357719995,0
0.07098273030482787,0.18550206614255177,0
0.16224545073684532,0.14805015693428594,0
0.2871160477573893,0.305704322581841,0
0.20514240152763702,0.313568240361091,0
0.11378041776565552,0.1519661147409036,0
0.14277570325920255,0.05067680389115071,0
0.2543678199147741,0.2806010951869538,0
0.14157066946262908,0.1452296139391997,0
0.217316687166558,0.2632500479330215,0
0.2036457471923051,0.04239169458305315,0
0.14787197219153467,0.27140778706394475,0
0.3715155271460261,0.10310624565753751,0
0.25071352178544093,0.25846112952532196,0
0.037988593067391434,0.20114184542691474,0
0.21491634518155422,0.12368484644826841,0
0.14705708281852897,0.16743709496585757,0
0.2681946667836979,0.25490547655653606,0
0.13659834092538395,0.20847155624921876,0
0.19082108468264808,0.24675303843779875,0
0.2403989823184366,0.35811524676123885,0
0.26926041553360974,0.0748606710631159,0
0.10397628743553791,0.3293770059974899,0
0.17323990113272414,0.20834847500185705,0
0.1620043751071235,0.12809727613414976,0
0.14773366139410307,0.09357490994088083,0
0.34123633922248775,0.18487036873783733,0
0.23239853687687645,0.2737320089539568,0
0.0991292836531964,0.1897960703697973,0
0.2734289557643821,0.3208923944197878,0
0.3697724957610107,0.08390594479587529,0
0.2825972208440918,0.19903288417231565,0
0.07845040272367894,0.09980852444695049,0
0.1612612741706999,0.22909055060999745,0
0.3013528919349298,0.27095099120778404,0
0.14338644275049756,0.16633905650551575,0
0.23550555425169828,0.0,0
0.261970724274347,0.21591585174371958,0
0.12584556227375338,0.23493908413868075,0
0.195237971515056,0.2323435803969358,0
0.0,0.2988625753457723,0
0.11804898869325682,0.1143157056280761,0
0.17979454788854718,0.25441728843603595,0
0.10017734544281205,0.295400600998238,0
0.3305929043145308,0.05771299327947866,0
0.0855886897631494,0.2255721460735182,0
0.16479644106424132,0.1596656135193863,0
0.2104592461828873,0.19347818615186835,0
0.31530186312528924,0.22781411868306692,0
0.08513102790564486,0.16102171487091582,0
0.2930531001723968,0.14594335366707106,0
0.20081864488156698,0.20273219339904197,0
0.12147930791616393,0.11302032489097581,0
0.23696827794106168,0.11313398968918517,0
0.21592477564587761,0.25434986263652026,0
0.15198264982729642,0.10809647718730753,0
0.20558416679920152,0.253305000072737,0
0.1691749122510592,0.2370073034283161,0
0.20908138762009984,0.06193546169675227,0
0.2529704539616837,0.1457948278131476,0
0.32688134529162816,0.2955287522437898,0
0.10097476009385209,0.12150675750882547,0
0.37064266997250134,0.162847659015249,0
0.043832976038199856,0.23696487146015174,0
0.18785719239715334,0.26267124074260767,0
0.24706537651876612,0.17987688911644034,0
0.22247934941880262,0.15219918442466868,0
0.1501840384143525,0.3137895889358806,0
0.18335021997141798,0.3391119731038063,0
0.16055992522729337,0.27830864406254363,0
0.15285081944446308,0.20682545140520195,0
0.26796816776168203,0.13533874226872591,0
0.2285612388772038,0.1335644474754748,0
0.14456723237914768,0.2418011284212606,0
0.27196799003466005,0.2334718576710947,0
0.22458396167012876,0.31212788743571435,0
0.2650289695071168,0.25203600740289117,0
0.250370307353889,0.07975357585921455,0
0.13368039912623422,0.28415580941783347,0
0.15518551678424244,0.12015514981484697,0
0.259783488409861,0.16928229824381189,0
0.2488296212346772,0.22001601650013558,0
0.19832787248286815,0.35965339918271716,0
0.20938619066470257,0.4487934844804289,0
0.30221319166307403,0.24853784473089463,0
0.15267428889313361,0.18534427050236899,0
0.24376779049360303,0.24276045187844403,0
0.1838245878052885,0.2710124340699069,0
0.1825855037418224,0.17434658995542468,0
0.28790214815897525,0.34361690847298576,0
0.2660333079190424,0.21840566073531217,0
0.2650807708800511,0.23981944712731154,0
0.30443830457234633,0.25327394016435695,0
0.20168030733062073,0.23372692884915647,0
0.25455623770359714,0.26711524003756904,0
0.17517865947252353,0.15061974507624615,0
0.22593330819907537,0.15533585968431757,0
0.18958855565058524,0.11198766136226442,0
0.20775967719941746,0.23516009844961813,0
0.2476125620349531,0.26231492028096914,0
0.1345423453413222,0.23662182929215086,0
0.36739098205483683,0.333959394667803,0
0.11951860948002385,0.19955231849367627,0
0.10286491097698143,0.253499332447401,0
0.29264886988000544,0.11266392990885486,0
0.26333301551703486,0.16903202380204793,0
0.24992958536417242,0.25564302060526223,0
0.2502676407411424,0.26792816885945153,0
0.19902025817224683,0.17648264418686543,0
0.1282196502811335,0.19427205985135468,0
0.20606436465549813,0.07857010026553525,0
0.14582706307903107,0.17143766393547125,0
0.27800957867342013,0.2712306530815829,0
0.18823540947982892,0.2460164012885253,0
0.1339602242565991,0.2400532577104968,0
0.17428913266776053,0.20398189497447683,0
0.23303451634204997,0.20056505269025413,0
0.154902035775682,0.14717430884212424,0
0.13422236835468548,0.2559062736162028,0
0.219494976919353,0.2336778355511512,0
0.21959732568869783,0.23936150783942395,0
0.15944454597030963,0.15791721258659358,0
0.1623169355505342,0.027732566410300457,0
0.21856399498861093,0.28777221694029564,0
0.08415325268021408,0.16169300351932767,0
0.0874028980498756,0.13097793887655035,0
0.14252446229980512,0.2554783129531195,0
0.18292422786305224,0.16863898880646963,0
0.2248726052478404,0.28479491072372976,0
0.31802849735596417,0.2493604759661358,0
0.26861276985616156,0.2546855458560382,0
0.18720491760292585,0.09072354310395726,0
0.1984787033677849,0.29695551883091204,0
0.1197976508289753,0.22090004249870848,0
0.19851894912060883,0.17045782886030375,0
0.17690730888638898,0.2114710773873801,0
0.22581748482704717,0.05790118136813441,0
0.13382152451581417,0.23269222491845368,0
0.2415477211392938,0.11765027934543429,0
0.32261911304020624,0.09178637713251725,0
0.1912991881234514,0.07821126510256872,0
0.23213693776791533,0.289015069999194,0
0.255211519336889,0.1496589285045769,0
0.1679023622491331,0.32269821679331995,0
0.21792739854483334,0.15713588295581618,0
0.2010073920625436,0.06341136339256427,0
0.20781408788390654,0.11067804480410728,0
0.1381592172915627,0.2988649296005551,0
0.20196081394071544,0.1875281457650666,0
0.23983986329963597,0.15613701628075194,0
0.31609148862360337,0.21280145806822304,0
0.27674166608681655,0.2401426188934036,0
0.3722545966009245,0.2893919052721969,0
0.13861219496895605,0.3158799383914341,0
0.2697856509376543,0.17121850833687316,0
0.21466736045906815,0.09391618511343693,0
0.3751842346574138,0.16692278711013792,0
0.1353361371715879,0.22082244052663091,0
0.13282225262553793,0.12289928590315113,0
0.15204858836447824,0.12342792680839658,0
0.030088342055215458,0.22750303052399085,0
0.15793959826553913,0.1961078118743639,0
0.13926938707570416,0.20262375963292692,0
0.2120315029180966,0.13932037322399446,0
0.22734047806217278,0.1815679428635386,0
0.3500936671372709,0.12606134845853567,0
0.276033907054884,0.27121587288998295,0
0.15384770754700777,0.28281994677790023,0
0.12812682629213137,0.0523049710209525,0
0.23935353372052046,0.1256391311846072,0
0.09438134343834864,0.08027765959279369,0
0.3465167012683483,0.14799808524744815,0
0.29435520965770295,0.19332496241677113,0
0.16246594783162363,0.0840283824241176,0
0.06294923767272978,0.12625121494997496,0
0.3083097899332331,0.11968341023348014,0
0.19083681237979058,0.21658138635191554,0
0.29902530495787694,0.20554754696290004,0
0.07244578729645064,0.14226099573301976,0
0.15204999816369819,0.21414566977115185,0
0.20041949597745468,0.15626559323301878,0
0.20375844750117938,0.17826759117391575,0
0.16399476228166052,0.33387616722388297,0
0.24982799458779992,0.30723688414322786,0
0.11459036564939246,0.0960335010457922,0
0.18860964119829654,0.266378593430334,0
0.20962365053695192,0.26491172435932736,0
0.24115510672469995,0.10813893689979055,0
0.2569291902471112,0.2655022115003889,0
0.11002863265297048,0.32303455347300425,0
0.07727086634115023,0.1101964155004469,0
0.3022141457518807,0.1265997743188589,0
0.22658512095836733,0.2814129173474802,0
0.14012107707547572,0.22171962486605185,0
0.32409215804180186,0.24411810201916187,0
0.2092539707434287,0.22724713731203974,0
0.29434377472510614,0.23125567367425154,0
0.20540147851280874,0.09388222973511337,0
0.364859833990559,0.2837854165297159,0
0.34042726739545637,0.2935671993942219,0
0.18008286812167412,0.18164874047455778,0
0.27772567607634846,0.196521844014891,0
0.2516300759668118,0.0775113997955422,0
0.3094905246025879,0.2411403804814268,0
0.12280612315359166,0.24576459533713155,0
0.25488411679987516,0.19502471864005513,0
0.28467395894796704,0.28994826878964025,0
0.059300841086150864,0.17327382152160478,0
0.105339318986738,0.24516847407148804,0
0.036861425779191964,0.11842685290463076,0
0.1784474532444354,0.19811582793006097,0
0.257403380463677,0.18605165936777315,0
0.32018856416768227,0.21802463376327533,0
0.20592758243358203,0.17043784569333134,0
0.33028924364570333,0.1894821923462666,0
0.0895918833428087,0.2660837737153205,0
0.06372940485158764,0.1650588610209426,0
0.1955561840882705,0.07147383194090566,0
0.2307252359151446,0.33996671233643366,0
0.19738442015247257,0.31051632629523895,0
0.03460463199680988,0.09661898439155052,0
0.19287039683897694,0.2551766244196156,0
0.09564243995961175,0.15976201835589257,0
0.2535738039064031,0.22107897722648479,0
0.22932785968774788,0.22353793032107952,0
0.1248096170938116,0.18124737597469426,0
0.15889064661306454,0.13729874675308829,0
0.11526291824888388,0.14475671581469926,0
0.19498567221814625,0.12670464676150062,0
0.2764113856400991,0.13345422334156443,0
0.12114191629315652,0.19462573679605158,0
0.24032372124142756,0.14273920087113987,0
0.15757939053020475,0.2545641652570096,0
0.13657017341901248,0.3189796924268742,0
0.1914375712036354,0.15359574069039658,0
0.11718061420645008,0.21915236004283017,0
0.15570805557222545,0.23997480882423472,0
0.10416976859289213,0.23776018167354196,0
0.35717801063331117,0.206076421433287,0
0.2028210841577383,0.25941459346877777,0
0.14402195936059317,0.2385799162144526,0
0.21711839285873777,0.10098700621381618,0
0.19101375602473364,0.26953248515114187,0
0.1823224320373422,0.2709832669813394,0
0.24913333600347404,0.1389371116657135,0
0.26060061680378444,0.20303502683580818,0
0.1575599081911578,0.25466631942488555,0
0.1539345407484256,0.1832548944336511,0
0.17799586422786848,0.285838243821281,0
0.01584630682115322,0.3891097995695489,0
0.07878471502411584,0.13712111738920144,0
0.309349941395562,0.08951643174769802,0
0.3315974170801027,0.22430548764839006,0
0.18007711683548974,0.2577250004100915,0
0.24612455704446132,0.18153069009241848,0
0.2249000123634829,0.3162608530656828,0
0.44631046467641905,0.09291153602214011,0
0.28956599291476615,0.2554334898425289,0
0.1897665926815387,0.15153113433928855,0
0.12355676475196595,0.3375502324965837,0
0.07148429437939421,0.3594012282534495,0
0.21627709086937785,0.13866747297733217,0
0.13949194037725574,0.1560354291273136,0
0.08621970323218607,0.26876703095838417,0
0.1482741692605979,0.16902954801683884,0
0.1134761597108484,0.19636710256542095,0
0.3349713308058052,0.20203107364339282,0
0.27053118055595604,0.0464261475041875,0
0.19936218869467062,0.19889298031246103,0
0.3183955311112021,0.1448217780748661,0
0.20618946461180948,0.16055017420801826,0
0.1310972638937389,0.31549056027750516,0
0.3218499261815726,0.0994794484576595,0
0.2431128034947727,0.26505641493983817,0
0.11702030765388349,0.17768296557345534,0
0.18477290575331135,0.17761918652033326,0
0.1299505397292194,0.2632297516841369,0
0.08937602152285311,0.22720410356551124,0
0.2740942038025313,0.2456490397775625,0
0.35275333123761043,0.2774547728426289,0
0.08811459409446872,0.17349532934533418,0
0.24503753893524569,0.15102106123938,0
0.14794859447025382,0.11318795787537617,0
0.16102996929882432,0.1339671576016836,0
0.15260848606089047,0.435927554024698,0
0.13088073842561473,0.299574366458943,0
0.20388173023558617,0.0919140507033583,0
0.13352399068711698,0.0942033634605144,0
0.2216365460623871,0.23854928493747932,0
0.19598095124406906,0.24378118379023736,0
0.18088415625068724,0.24391070682538915,0
0.12739490703667217,0.17960353651570418,0
0.1538582935545334,0.189963659199768,0
0.26043129806606047,0.2262303619327486,0
0.24007337500995046,0.20687144050346645,0
0.12179558041611592,0.0224559701801972,0
0.20794658443433808,0.1816160295539845,0
0.26011096986974314,0.13188748525917493,0
0.06644757751029026,0.21401691351268098,0
0.2434688153903948,0.43882072020827284,0
0.14699009928433227,0.22939853323794437,0
0.24564789348745275,0.17491762510620817,0
0.13893926747659865,0.27374412015818017,0
0.05560943194683848,0.23861503097673703,0
0.06979660496934699,0.23360755923614732,0
0.20384679573291056,0.2485480474572537,0
0.22077780013771856,0.36452348518636335,0
0.12765466999164732,0.10952892517392673,0
0.25108739670218994,0.23789056614491638,0
0.06707839501848321,0.12588950960147693,0
0.1947136161082147,0.24444101170737986,0
0.1031187040190035,0.12650507908111247,0
0.14785311137582727,0.16661065491159327,0
0.20379189370531314,0.1763928068609675,0
0.1311669307772838,0.27806533754757673,0
0.16923555646161398,0.2734763555153931,0
0.2805034247371553,0.10034260988428925,0
0.1538486504381481,0.2043947288799879,0
0.26685536896521134,0.1432336116200662,0
0.10962345162739057,0.09931960714597325,0
0.24238433423322264,0.18263863596605037,0
0.315325489652632,0.17532137692353444,0
0.002268439989816862,0.3941373189076418,0
0.13624837956236185,0.2346367860288557,0
0.24616577017444322,0.08979059993966103,0
0.1837563691165606,0.15481807966632463,0
0.2296916698697047,0.2817106636343519,0
0.15168118506273437,0.367075421829594,0
0.206927182997832,0.07312133502096334,0
0.18754582116863366,0.04960604918887641,0
0.2934225649327846,0.3496772140297426,0
0.22035366746409707,0.23116913418967233,0
0.2270082129660162,0.1305365814498907,0
0.16704984271020262,0.24277032688979483,0
0.16099150207420052,0.0,0
0.16539534497443034,0.2002700405277729,0
0.23155617139026377,0.22622569382744684,0
0.16632124153437897,0.2739416111630264,0
0.22318198855171303,0.11888832381659699,0
0.36603206389163506,0.20685497291226873,0
0.2696899762745354,0.12596602991523304,0
0.17391811742657273,0.2204307004539454,0
0.2960971137731156,0.12837229421095808,0
0.1673539701582759,0.16735193286718236,0
0.0369500371857717,0.12033476841678169,0
0.11935309512660769,0.25209089934589257,0
0.050336646317931555,0.26867608933253323,0
0.17187892127669532,0.1812303544034069,0
0.20147347033516413,0.20305903959680227,0
0.33411498498202263,0.08411268682931648,0
0.22615418990113303,0.17602586815945703,0
0.18247195769529087,0.19598363063666044,0
0.26635244649467915,0.409663447282398,0
0.023109175279369197,0.11104263793806692,0
0.21884916464868528,0.31713417910019503,0
0.26166921551095734,0.27974870187726464,0
0.08171310033761268,0.2224509123592109,0
0.29150032345655436,0.3406896387356107,0
0.22707971259955315,0.22976843780854905,0
0.16677696688793592,0.2311327356534343,0
0.2506225492885028,0.19575034775859637,0
0.3816554286243517,0.2978855105934902,0
0.21454930040467962,0.2877175387048707,0
0.2198576469040269,0.14994581700030302,0
0.1632511280367805,0.09446022443209862,0
0.13201245044281668,0.18376154900834746,0
0.26642686532353965,0.1359969148481883,0
0.13151329392729064,0.1949180340307716,0
0.2057252989775514,0.29899505077473115,0
0.16178740425879068,0.16341586759305682,0
0.23831838605971137,0.19657412949507402,0
0.2266929684229559,0.20464181878467164,0
0.28300319554063197,0.2678744705764228,0
0.15919868809162024,0.02024885328123159,0
0.1784100051765303,0.1514639764187763,0
0.12169890273741542,0.21690269538235782,0
0.1644565391939111,0.29600631651414894,0
0.23018403944358817,0.16064780419950359,0
0.2605590893316282,0.049875783516650084,0
0.12622677406578997,0.2495769156772909,0
0.2695684736084528,0.14917100889394966,0
0.3084510287043961,0.10482666727277111,0
0.23307479225789607,0.1500523688229421,0
0.3501436650046453,0.18523797138753204,0
0.13809686407171418,0.151620426836943,0
0.10042762373508665,0.023554715432074474,0
0.05770238008765772,0.2717652957509706,0
0.31968354491913464,0.3019900033022978,0
0.25234925250832463,0.25212175930716046,0
0.1955532263271636,0.10898514636601468,0
0.22239749010558563,0.18388067728419857,0
0.10996087621612989,0.19947829478164336,0
0.39566015836934615,0.24790355116495283,0
0.2103376945580182,0.2534672390974465,0
0.20875158356839144,0.14126609609772034,0
0.2580613299118954,0.20655964451308484,0
0.23848073853893706,0.2365824323692193,0
0.21791072194233052,0.31646578577174134,0
0.13676204356437505,0.25636052318597785,0
0.23771746857087966,0.2631245349900415,0
0.3505619597180027,0.2067061302343489,0
0.3076336036923982,0.31283673161628034,0
0.3274549301311518,0.2327810236767598,0
0.1591027458855052,0.13111296718611437,0
0.12083161437931354,0.31226959761001527,0
0.18993704639202816,0.25583226180312224,0
0.20445799298309558,0.16455647830972142,0
0.2875353214776759,0.16164056260806053,0
0.06460282962281445,0.22372604361126094,0
0.3223640255568491,0.23705478362140678,0
0.18735936811368087,0.21578338125049654,0
0.1658495144042064,0.22490469387543083,0
0.1190316499791866,0.3359965899661105,0
0.06761146625073843,0.28572345217879086,0
0.26585364671695316,0.21525084730120198,0
0.20586543737507232,0.2753048464613987,0
0.0968031280207157,0.11739808771779685,0
0.09639369823491072,0.23183416399574472,0
0.17313722405678975,0.3447445079786488,0
0.33352172202315145,0.1825563283686101,0
0.17923269189091162,0.13218928571047323,0
0.07974856375055152,0.14783288891255517,0
0.18034055487312448,0.11282935701260895,0
0.1781821144201864,0.13721904734978374,0
0.0,0.17035935211279768,0
0.19565641067857503,0.08755463846570864,0
0.18152523758330577,0.20124946671596824,0
0.2556965091850735,0.2721821739029318,0
0.34791648759562765,0.12737950558824637,0
0.2901252023638206,0.32154271389134154,0
0.17848890475561358,0.2408633670822076,0
0.1114779273006664,0.2824464468499246,0
0.40586878425998885,0.14737323569182906,0
0.20473747472115908,0.2683620181653293,0
0.2011143433530357,0.11264528796837497,0
0.19806999303119974,0.2712198000669207,0
0.21584678086142844,0.2137471471834825,0
0.18845116704608458,0.24426009759878273,0
0.1541070394495811,0.10595243155001188,0
0.15625128470076863,0.12839441261787163,0
0.19737973838272013,0.2477782574602708,0
0.15652601830929883,0.12413215966206395,0
0.14297233738582685,0.23705650336792985,0
0.20851441821535177,0.09062897548318034,0
0.1796018226063316,0.2678539370133335,0
0.3203194390866151,0.10139813481851928,0
0.0,0.2441839950143619,0
0.28732054815379693,0.2500504746916801,0
0.29968681539981035,0.144258254525634,0
0.03412878140734805,0.24656212536677816,0
0.17258499247357212,0.2208353810666845,0
0.1702847307203367,0.15689265150458095,0
0.08739906442257431,0.11931562527390337,0
0.13777466499272997,0.042989944666193686,0
0.1111539323627337,0.2279720037839755,0
0.34018163547388985,0.0748157782910356,0
0.2748542714517969,0.20762753595530467,0
0.30172440759953273,0.17892414271342008,0
0.2577337651234588,0.25433142203505565,0
0.10967585830262169,0.17583636004081088,0
0.1580383786976181,0.1736441770922327,0
0.23914996489823345,0.25854965634306365,0
0.10222977528864438,0.22680464232672942,0
0.25703987441379106,0.22529247657462229,0
0.18077396814734922,0.2375414071846821,0
0.17001433539603222,0.07715423014343155,0
0.25687679745627934,0.26054309439895856,0
0.23554106491888321,0.2489975035210882,0
0.1711227067344736,0.11866534971388024,0
0.29274638426913985,0.1804735621060639,0
0.11351493379200822,0.1968554169897895,0
0.2492748485555411,0.1892402572478614,0
0.24744810063747072,0.2267087973254828,0
0.1752362848548808,0.3145093425464947,0
0.22609064177936944,0.2865413382138263,0
0.09991091388917575,0.09502246452548752,0
0.2739221615365521,0.2497655992244839,0
0.18520782908456088,0.30631466556283277,0
0.15818215835847685,0.23094468165513624,0
0.2839207380669512,0.28727843401487735,0
0.14365250475657926,0.36098163565606123,0
